,brs_mean,brs_std,brs_slope,brs_min,brs_max,sdnn_mean,sdnn_std,sdnn_min,sdnn_max,sdnn_slope,rmssd_mean,rmssd_std,rmssd_min,rmssd_max,rmssd_slope,pnn50_mean,pnn50_std,pnn50_min,pnn50_max,pnn50_slope,arv_mean,arv_std,arv_min,arv_max,arv_slope,cv_pa_mean,cv_pa_std,cv_pa_min,cv_pa_max,cv_pa_slope,std_pa_mean,std_pa_std,std_pa_min,std_pa_max,std_pa_slope,rsa_mean,rsa_std,rsa_min,rsa_max,rsa_slope
rmssd_mean,0.5313132804479899,0.41158116259729116,0.05307028225549757,0.3842134468911885,0.41551282608247664,0.965587292553467,0.780592505816306,0.46756554113468396,0.7993501375027543,0.01723439281633639,1.0,0.8002409018817674,0.5166612429288364,0.8030127129541113,0.025913590727255492,0.9462270671304057,0.9029673831383365,0.46417276885009545,0.8846773649892408,0.0032083564259305303,0.005184524603822693,0.19657994409822763,-0.013542413408307209,0.05374970262497875,-0.04884917545785118,0.17547838465905177,0.27452225103923633,0.02154504824566062,0.21536589003574008,-0.040408477889491215,0.16052078012174142,0.2614442033268619,0.023656644728948278,0.19197432700004097,-0.03380859450297157,0.9557737902953154,0.8396966591281342,0.41147216236132705,0.761469059867131,0.0021275000769787715
rmssd_std,0.575118279591917,0.5552286847757719,0.03627354932719435,0.17979171438639716,0.5524232240044267,0.7530064141457427,0.9566378099409689,0.07225414778272025,0.9370916688198512,0.004203880666241931,0.8002409018817674,1.0,0.12076517613270667,0.9696354909352972,0.003249823757101971,0.7329860722915997,0.8382136710021695,0.1750658943353511,0.8335966803569091,-0.020755409326978513,0.04184184016311038,0.24546321359296086,-0.02578345003402698,0.11952781415833004,-0.04016397045914164,0.1966813342540854,0.324049764222952,0.0029826288566581816,0.27015546928610024,-0.061317592436612604,0.17566557390467863,0.3069429203859691,-0.006575324723381098,0.24095807727898857,-0.057430339243714566,0.7146864898623592,0.9402805465433007,0.023163570692396513,0.8987951470122265,0.005517251694480648
rmssd_min,0.09700297167286878,-0.014532513106423887,0.040129948567770406,0.34632451559578054,0.009089514603228502,0.5316680799162433,0.1371579395291199,0.966172247165665,0.20128373985358775,0.0415956380240414,0.5166612429288364,0.1207651761327067,0.9999999999999998,0.17346675351775437,0.05498578807134941,0.5268177953263338,0.3276321194878134,0.5371352638569129,0.32613396207215156,0.0324112278044065,-0.00501259274349529,0.03513568656538858,0.042226505037479455,-0.020341521715999632,-0.02587564805032377,0.05759232364515938,0.04937265797603656,0.05463545973105871,0.04350372518202433,0.032068772181316846,0.048402922103823444,0.04314193414065569,0.060070943664678196,0.033003348093033874,0.025484369417925794,0.5797971326107099,0.2474052680055714,0.7900656316649763,0.2535488511642681,0.010987682375825722
rmssd_max,0.5973826627733143,0.5701543251879496,0.03882279445395987,0.21862845673986542,0.5712003660760262,0.760971068201752,0.9288134652403857,0.1252188785286483,0.9639119832586363,0.007175735986549172,0.8030127129541114,0.9696354909352971,0.17346675351775437,1.0,0.008262282997059835,0.7425844379886115,0.8172295218445175,0.2629846117372493,0.8625356963454122,-0.010238968334775236,0.058306683742750026,0.2427361435007706,-0.0029380706105935676,0.1424671813495544,-0.03908285268730504,0.21578463370087456,0.3177699698161798,0.0293370615974806,0.2823948587625392,-0.059431116061198185,0.19597085211630696,0.3012802049620967,0.02140384020026686,0.25495702107359963,-0.05943938163857789,0.7247875141204649,0.9270401496915791,0.06240705281136057,0.9206671793869066,0.00047461112856667754
rmssd_slope,0.008635872012386234,0.013834652890833918,0.2484076118884026,0.006635562799086531,0.014555599333515622,0.02047454465854304,-0.008186680581842644,0.059724037830071935,0.004110872606737776,0.8645470930649534,0.025913590727255492,0.003249823757101971,0.05498578807134941,0.008262282997059835,1.0,0.024708487403621,0.007339419207041916,0.045932131221117264,0.021423903184688623,0.6941422701187182,0.003404922994610662,-0.038131316018775105,0.021069118423600458,-0.030094177828587504,0.16057781931603943,-0.01003047183403423,-0.03880392027851317,0.01774851164113235,-0.040965676047081616,0.1694167113830742,-0.019269898068613827,-0.049451530965379756,0.014006692525604854,-0.05500107158312449,0.1837194365314034,0.030051080003257895,0.027274139647236392,-0.02946937333789775,0.029507619033393915,0.754150035329148
pnn50_mean,0.47124760136711064,0.35615879271136264,0.03756867936866547,0.3672261509005196,0.361012052459342,0.905205009692255,0.6962814996227538,0.4906578196895386,0.7240130002302263,0.008890641166963345,0.9462270671304057,0.7329860722915997,0.5268177953263337,0.7425844379886114,0.024708487403621,1.0,0.9230400615649093,0.515887883016663,0.9040920200296907,0.003568488930835089,0.00664402241676484,0.20094424203278155,-0.018250724486579835,0.06380336631211744,-0.03191877061107318,0.1838188351147309,0.273632064887701,0.026549063843550335,0.2212178654096804,-0.021361215582443263,0.1694170773538815,0.2616439076727046,0.02932267022422462,0.1988320642475154,-0.01707514762897602,0.8972677465624358,0.7700234757481308,0.42633327798217,0.7020057832847197,-0.0009986694273218088
pnn50_std,0.5402161485300164,0.4626058388492196,0.04189515049696641,0.284491199557356,0.4542068047390057,0.864220525921571,0.8129336296888825,0.28179162169630423,0.8040288303313884,-0.002628362082260223,0.9029673831383366,0.8382136710021696,0.3276321194878134,0.8172295218445175,0.007339419207041917,0.9230400615649093,1.0,0.2655445202719153,0.9443558839190604,-0.014566749045358863,0.019344345640417617,0.2522968417095648,-0.05217569485745397,0.08631303553419979,-0.029064926960203928,0.1900298002151482,0.3186437005657245,-0.009618419292691258,0.2421437886237831,-0.031027494506747282,0.17371028282260922,0.3026552120007134,-0.010248503849612978,0.2157258528558214,-0.02332741845944557,0.8301071806683016,0.8096444393946621,0.24684974595014203,0.7279720695268775,-0.002188616721483245
pnn50_min,0.1083063379529987,-0.024033268392869303,0.008937565402780668,0.38536984259322715,0.008708947211782763,0.45400151643204884,0.14052653017913413,0.5341299053058999,0.24875935048523817,0.020995372916476334,0.4641727688500954,0.1750658943353511,0.5371352638569129,0.2629846117372493,0.045932131221117264,0.5158878830166629,0.2655445202719153,1.0,0.38393065003390114,0.04088125962118437,0.03991599229309115,0.009457323324780907,0.09857425404486228,0.030610939391877746,-0.03305869264962534,0.13370282738222558,0.05230588110185095,0.11036325742411345,0.09592920726992146,-0.016967086370512315,0.11658349743902632,0.04169108040251672,0.10994090364843359,0.08049639050608186,-0.01858919022470407,0.4732030175297113,0.2863528529134567,0.47742681633924516,0.2904169360985757,0.005645358554007381
pnn50_max,0.5466316950182186,0.46940753321933143,0.03619738820223948,0.29524509466600346,0.4671646702474976,0.8472482547973045,0.8043138911007658,0.28034265028360594,0.84146250829566,0.007362283252480838,0.8846773649892408,0.833596680356909,0.32613396207215156,0.8625356963454122,0.021423903184688623,0.9040920200296908,0.9443558839190603,0.38393065003390114,0.9999999999999998,0.0006189465483748624,0.03606335780643562,0.2612834133932026,-0.02858443517696751,0.12654175458012068,-0.01818551783106354,0.21809142753143165,0.3349192053459059,0.015107469668226672,0.2853445708163119,-0.02310786227647376,0.20231473832467678,0.31981878730654056,0.01463919334727805,0.2579985672030309,-0.02278646133585231,0.8093318405430251,0.8111471155069321,0.23054598448692568,0.7588733282281362,0.0015099200105251206
pnn50_slope,0.015322036917949403,0.016234955933445584,0.19595276681107654,0.009854885702761216,0.012572600844083764,0.0032295567910887424,-0.030159210813620295,0.04037098755211605,-0.01513659474843676,0.60492770991985,0.0032083564259305307,-0.020755409326978513,0.0324112278044065,-0.010238968334775236,0.6941422701187182,0.003568488930835089,-0.014566749045358863,0.04088125962118437,0.0006189465483748624,1.0,0.008359416771172324,-0.04425728269481386,0.020777890550505062,-0.028044914823337357,0.15453172020365274,-0.008482173546427456,-0.059240437322518436,0.023702810253306988,-0.05308813021073881,0.1564095242782338,-0.017267282094008407,-0.06577723217660826,0.01782759091085573,-0.06343800181379318,0.15215468968312182,0.01409686736237195,-0.0028644236809219144,0.0024787375216371653,0.0002770056091514193,0.5314628011053453
arv_mean,-0.0007276433129954386,0.027739655615589904,0.025412784957367103,-0.1074318898606489,0.02674485896658337,0.02895031597004083,0.05528126174738056,0.0020847332703556186,0.06742066254540496,0.009589875048789909,0.005184524603822693,0.04184184016311038,-0.00501259274349529,0.05830668374275002,0.003404922994610662,0.006644022416764839,0.019344345640417614,0.039915992293091146,0.03606335780643562,0.008359416771172324,1.0,0.37839976389331015,0.7747447754521316,0.6829976939570769,0.008954412986081508,0.854340443683667,0.021672024508379087,0.7170538471114678,0.3225965470902337,0.00851728275405698,0.8770651620084733,0.022342637143041664,0.7629740644474738,0.3426619595685911,0.004777962799093165,0.00549099808458985,0.03393950747370324,-0.029029732187411793,0.0523289007175455,-0.020570705641517178
arv_std,0.07926524436022633,0.126835420770565,0.02253216254007468,-0.25557922291709473,0.1195539436995769,0.22421711471310715,0.28162338635816825,0.03981049048636752,0.272351269266263,-0.035370163521689986,0.19657994409822763,0.24546321359296086,0.035135686565388576,0.24273614350077063,-0.038131316018775105,0.20094424203278152,0.2522968417095648,0.009457323324780907,0.2612834133932026,-0.04425728269481387,0.37839976389331015,1.0,-0.10061426078939528,0.7573630872055668,-0.034718226028421256,0.48120209504384526,0.7915790315533163,-0.0995638335923822,0.7319011394416363,-0.029023017690483287,0.5203956127690481,0.7924408794427176,-0.05690456943647223,0.7375109571796034,-0.027510535435616486,0.18641835787237213,0.23171862609883892,-0.020539885469475386,0.2248582828242776,-0.06075129019334795
arv_min,-0.054628052128081465,-0.046218258762131315,0.0025260274015484357,0.015458113399051461,-0.04758995939066981,-0.008887497132896037,-0.030116174016051187,0.039662568517659216,-0.008553139563537652,0.027682177448941147,-0.013542413408307209,-0.02578345003402698,0.042226505037479455,-0.0029380706105935676,0.021069118423600458,-0.01825072448657983,-0.05217569485745397,0.0985742540448623,-0.028584435176967505,0.020777890550505062,0.7747447754521316,-0.1006142607893953,1.0,0.3234263160569876,0.039188754178279675,0.5917540602181697,-0.3185494214713613,0.8925122959444727,0.005942455361508343,0.039972877981370794,0.5981502385251252,-0.30971515291720236,0.9157480308092247,0.027506071354635425,0.02741902884273289,-0.016614305859401494,-0.02620290011329428,0.028387156437250625,-0.00849938434576624,0.010885505245725886
arv_max,0.05069980035953542,0.10542851240034218,0.008127472535003238,-0.2314894973499558,0.09780184583130445,0.07964638151211383,0.13926652585992252,-0.008253434215374108,0.15768839552007444,-0.02078750031638605,0.053749702624978746,0.11952781415833003,-0.020341521715999636,0.14246718134955444,-0.030094177828587504,0.06380336631211744,0.08631303553419978,0.030610939391877746,0.12654175458012065,-0.02804491482333736,0.6829976939570768,0.7573630872055667,0.3234263160569876,1.0,-0.016372805382067056,0.6874998437823686,0.5433976662335923,0.2827146111143013,0.7606450653819787,-0.02001198995432646,0.7462858684881067,0.5570464513686793,0.3376541868122005,0.7869305980323056,-0.02086594189115227,0.05929137967508518,0.12116630069607318,-0.08390914866914381,0.14469700095709884,-0.06169612120162363
arv_slope,-0.04407787177327422,-0.037509529414341415,0.027004581024254366,-0.03550983491954176,-0.033625034699162615,-0.04880367391534293,-0.041740341706390995,-0.009202123903228221,-0.039922836517813386,0.1333749655174685,-0.04884917545785118,-0.04016397045914164,-0.025875648050323774,-0.03908285268730504,0.16057781931603943,-0.03191877061107318,-0.029064926960203928,-0.03305869264962534,-0.018185517831063543,0.15453172020365274,0.008954412986081508,-0.034718226028421256,0.03918875417827968,-0.016372805382067056,1.0,0.007358890814165956,-0.020964232835880926,0.04115316681686123,-0.011531473557154533,0.7613213186897446,0.010509682041858962,-0.020909483140310204,0.045435152341870684,-0.011111625914071444,0.7537571686774752,-0.05042756554423868,-0.044729843700663054,-0.01606156148644144,-0.039029713339070536,0.12868574907261748
cv_pa_mean,0.047507018430856855,0.06735744358849004,0.014401665668288231,-0.12743500073815486,0.07319762520812995,0.19930995981990643,0.20712857038940152,0.0606496118553696,0.22434150322682403,-0.014212021973391002,0.17547838465905177,0.1966813342540854,0.05759232364515938,0.21578463370087456,-0.01003047183403423,0.1838188351147309,0.1900298002151482,0.13370282738222558,0.21809142753143163,-0.008482173546427456,0.854340443683667,0.48120209504384526,0.5917540602181697,0.6874998437823686,0.007358890814165956,1.0,0.2713371177008928,0.6620419446194452,0.5414643134245246,-0.0009442755826049663,0.9584892289061517,0.23377745010022252,0.6711454175395577,0.5048208836450142,-0.002704024255411971,0.16627027736748165,0.1877590714432674,0.027402449150773774,0.19051381815908006,-0.03267334414308485
cv_pa_std,0.11485045321992637,0.14797206690719478,0.003212537899442208,-0.23058944886164776,0.14659090814385506,0.28748418245551977,0.3541932137533794,0.04498433711011876,0.3409962376213831,-0.037512530622586984,0.27452225103923633,0.324049764222952,0.04937265797603656,0.3177699698161798,-0.03880392027851317,0.273632064887701,0.3186437005657245,0.05230588110185094,0.3349192053459059,-0.05924043732251843,0.021672024508379087,0.7915790315533163,-0.31854942147136134,0.5433976662335923,-0.020964232835880926,0.2713371177008928,1.0,-0.3042461956522073,0.855014000651277,-0.026676192817858744,0.2843809984352921,0.9774824530777407,-0.28273081415956813,0.8278581904419731,-0.026637522190207843,0.25325292264278126,0.31332676151116284,-0.027519600600695384,0.2953141414025035,-0.049502843358219806
cv_pa_min,-0.038314708718964,-0.03658684128419474,0.012973780246065788,0.023989700824582016,-0.031129663402008467,0.035492071618636545,-4.3191865795467804e-05,0.06278144998228398,0.026731793626555735,0.019348758365015827,0.021545048245660618,0.002982628856658182,0.05463545973105871,0.0293370615974806,0.017748511641132354,0.026549063843550335,-0.009618419292691258,0.11036325742411345,0.015107469668226672,0.023702810253306984,0.7170538471114678,-0.09956383359238222,0.8925122959444729,0.2827146111143013,0.04115316681686123,0.6620419446194452,-0.3042461956522073,1.0,0.03735154051064014,0.03710001677525316,0.6216603024236783,-0.320711938814684,0.9722309918245363,0.017804134244391027,0.02666243663360562,0.028018291626684393,0.006451480646281759,0.07134048063177448,0.017203603385376732,0.0030009726164166523
cv_pa_max,0.08340025901279852,0.12637124890059534,-0.009899383062942095,-0.250423768604204,0.12586458303252362,0.2367117857392651,0.2955849471634497,0.046489014562073216,0.3042343645143545,-0.03781671440338317,0.21536589003574008,0.27015546928610024,0.04350372518202434,0.28239485876253917,-0.04096567604708161,0.2212178654096804,0.2421437886237831,0.09592920726992146,0.2853445708163119,-0.05308813021073881,0.3225965470902337,0.7319011394416363,0.005942455361508343,0.7606450653819788,-0.011531473557154533,0.5414643134245246,0.8550140006512771,0.03735154051064014,1.0,-0.024738765146621308,0.5465622182513266,0.8361140127459241,0.05760128161608673,0.9618540243237714,-0.022987112998448498,0.20519213626951258,0.27114709355914335,-0.03474311215312423,0.27331808845294775,-0.06735774634602106
cv_pa_slope,-0.05665540066676112,-0.05715428154832573,-0.006556191301483769,-0.023415329796855497,-0.04669318675225228,-0.03865003401065447,-0.05915540368622616,0.039722717158443534,-0.05733635204625222,0.1920740125140953,-0.040408477889491215,-0.061317592436612604,0.032068772181316846,-0.059431116061198185,0.1694167113830742,-0.021361215582443263,-0.031027494506747286,-0.016967086370512315,-0.02310786227647376,0.1564095242782338,0.00851728275405698,-0.029023017690483287,0.039972877981370794,-0.02001198995432646,0.7613213186897446,-0.0009442755826049663,-0.026676192817858744,0.03710001677525317,-0.024738765146621308,1.0,0.0006821165928509839,-0.03011890929570614,0.03920843264306242,-0.02597043698751777,0.9301608175822429,-0.0378294341242807,-0.06154484207838279,0.02392301799617164,-0.0596886620970406,0.15603515319042832
std_pa_mean,0.03314251699002997,0.058652987582689345,0.013042763661922465,-0.1563181632487176,0.06354994393987948,0.1926377745930487,0.19086888921524534,0.05853080973452847,0.20807080210680595,-0.01652888305224876,0.16052078012174142,0.17566557390467863,0.048402922103823444,0.19597085211630696,-0.019269898068613827,0.16941707735388153,0.17371028282260922,0.11658349743902632,0.20231473832467675,-0.017267282094008407,0.8770651620084733,0.5203956127690481,0.5981502385251253,0.7462858684881067,0.010509682041858962,0.9584892289061517,0.2843809984352921,0.6216603024236783,0.5465622182513264,0.0006821165928509839,1.0,0.2899909034607386,0.6779754202618313,0.573259315988215,0.0015441285071468819,0.15943177293385283,0.17151637739810144,0.013027401831280469,0.17520228020382872,-0.040205515410172546
std_pa_std,0.10237577867292023,0.13814256663356095,3.0546396863324466e-05,-0.24669630908660428,0.13621391164700253,0.28082887513114224,0.3393114224110089,0.04448158104258915,0.3262826895567684,-0.04273594356656185,0.2614442033268619,0.3069429203859691,0.043141934140655695,0.3012802049620967,-0.049451530965379756,0.2616439076727046,0.3026552120007134,0.04169108040251672,0.3198187873065406,-0.06577723217660826,0.022342637143041664,0.7924408794427176,-0.30971515291720236,0.5570464513686793,-0.020909483140310204,0.23377745010022252,0.9774824530777407,-0.320711938814684,0.8361140127459241,-0.03011890929570614,0.2899909034607386,1.0,-0.274523881743494,0.8553870651908745,-0.027604468938305413,0.2461711020882806,0.29981753456026194,-0.034430560697786966,0.2818175138656594,-0.05709145307380056
std_pa_min,-0.05084366224897289,-0.04706586868750318,0.009882139259879066,0.0036599413218232637,-0.04095915691648045,0.043811471902201436,-0.006890257805830611,0.07258995127549811,0.021763786854567844,0.02079961238391177,0.023656644728948278,-0.006575324723381098,0.060070943664678196,0.02140384020026686,0.014006692525604852,0.02932267022422462,-0.01024850384961298,0.10994090364843358,0.014639193347278048,0.017827590910855732,0.7629740644474738,-0.056904569436472235,0.9157480308092247,0.3376541868122005,0.045435152341870684,0.6711454175395577,-0.28273081415956813,0.9722309918245363,0.057601281616086734,0.03920843264306241,0.6779754202618314,-0.274523881743494,1.0,0.07807559510816599,0.028905691424912724,0.036818950403372984,0.0026577917073967137,0.06547867788028974,0.01245504310728365,-0.0010652517465661684
std_pa_max,0.06771963988296933,0.11357953495807108,-0.011584708892848999,-0.2691082879016943,0.11280688873691058,0.2199743621559823,0.26861423053491057,0.04332193545849336,0.2784650629731428,-0.04375131087984107,0.19197432700004097,0.24095807727898857,0.033003348093033874,0.2549570210735996,-0.05500107158312449,0.19883206424751543,0.2157258528558214,0.08049639050608186,0.25799856720303094,-0.06343800181379318,0.3426619595685911,0.7375109571796034,0.027506071354635425,0.7869305980323056,-0.011111625914071444,0.5048208836450142,0.8278581904419731,0.017804134244391027,0.9618540243237714,-0.02597043698751777,0.573259315988215,0.8553870651908746,0.07807559510816597,1.0,-0.023072538312825044,0.18965498042394024,0.24637854280557267,-0.047595110677215786,0.2495477348891919,-0.07826107072994602
std_pa_slope,-0.04490729790217439,-0.04686445188138911,0.01228603832781636,-0.00535602290232712,-0.03828719885276037,-0.027466592129607618,-0.05173294915252184,0.03500138048862238,-0.05310685176468517,0.21210097692568206,-0.03380859450297157,-0.057430339243714566,0.025484369417925794,-0.059439381638577884,0.1837194365314034,-0.01707514762897602,-0.02332741845944557,-0.01858919022470407,-0.02278646133585231,0.15215468968312182,0.004777962799093165,-0.027510535435616486,0.02741902884273289,-0.020865941891152272,0.7537571686774752,-0.002704024255411971,-0.026637522190207843,0.026662436633605617,-0.022987112998448498,0.9301608175822429,0.0015441285071468819,-0.027604468938305413,0.028905691424912724,-0.023072538312825044,1.0,-0.03014456197466228,-0.059940279654033125,0.017988585210881567,-0.06350362974079138,0.1584773553921002
rsa_mean,0.482043628098295,0.3636647058459872,0.06641242300737164,0.38845296268419305,0.37433989028984566,0.9739497669087392,0.7299323276086565,0.5602265728486182,0.7511140666268662,0.02900830950782876,0.9557737902953154,0.7146864898623592,0.57979713261071,0.7247875141204649,0.030051080003257895,0.8972677465624358,0.8301071806683015,0.4732030175297113,0.8093318405430251,0.014096867362371947,0.00549099808458985,0.18641835787237213,-0.016614305859401494,0.059291379675085173,-0.05042756554423868,0.16627027736748165,0.25325292264278126,0.02801829162668439,0.20519213626951258,-0.0378294341242807,0.15943177293385283,0.2461711020882806,0.03681895040337298,0.18965498042394024,-0.03014456197466228,1.0,0.8206030363552426,0.5159732288035326,0.7476704267618574,-0.0013422042350622059
